X_dis	Y_dis	Dis
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
751,214,780,-1,-1,0
0,0,0,870,162,0
0,0,0,870,162,0
0,0,0,870,162,0
0,0,0,870,162,0
0,0,0,870,162,0
0,0,0,870,162,0
0,0,0,870,162,0
0,0,0,870,162,0
0,0,0,870,162,0
0,0,0,870,162,0
0,0,0,870,162,0
0,0,0,870,162,0
0,0,0,870,162,0
0,0,0,870,162,0
3,15,15,873,177,0.81377
7,19,20,863,181,0.872298
14,21,25,856,183,0.837751
26,25,36,844,187,0.896471
36,22,42,834,184,0.895032
37,36,51,833,198,0.812175
47,45,65,823,207,0.74062
57,48,74,813,210,0.945827
67,57,87,803,219,0.972814
74,74,104,796,236,0.972973
80,81,113,790,243,0.972973
86,89,123,784,251,0.972973
97,104,142,773,266,0.972973
101,109,148,769,271,0.972973
105,114,154,765,276,0.972973
110,120,162,760,282,0.972973
114,126,169,756,288,0.972973
119,123,171,751,285,0.829017
128,127,180,742,289,0.797269
129,126,180,741,288,0.872243
134,132,188,736,294,0.872243
134,132,188,736,294,0.705515
148,139,203,722,301,0.616192
157,145,213,713,307,0.771359
164,144,218,706,306,0.64568
168,148,223,702,310,0.608884
179,155,236,691,317,0.550824
189,164,250,681,326,0.66255
195,167,256,675,329,0.482995
203,172,266,667,334,0.624202
215,183,282,655,345,0.468436
219,181,284,651,343,0.685842
227,178,288,643,340,0.605282
233,183,296,637,345,0.561266
236,185,299,634,347,0.696162
243,193,310,627,355,0.647722
248,194,314,622,356,0.793693
245,204,318,625,366,0.874669
242,205,317,628,367,0.918879
241,206,317,629,368,0.945906
240,208,317,630,370,0.945906
239,209,317,631,371,0.945906
238,211,318,632,373,0.945906
236,214,318,634,376,0.945906
235,216,319,635,378,0.945906
234,218,319,636,380,0.945906
233,220,320,637,382,0.945906
232,222,321,638,384,0.945906
230,226,322,640,388,0.945906
229,228,323,641,390,0.945906
228,230,323,642,392,0.945906
227,232,324,643,394,0.945906
226,234,325,644,396,0.945906
225,236,326,645,398,0.945906
223,240,327,647,402,0.945906
222,242,328,648,404,0.945906
221,244,329,649,406,0.945906
220,246,330,650,408,0.945906
218,248,330,652,410,0.945906
215,252,331,655,414,0.945906
214,254,332,656,416,0.945906
212,256,332,658,418,0.945906
210,258,332,660,420,0.945906
